GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
320300108854444126,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-09 00:19:37,1702052377000,02,小型汽车,苏N61***,宝马
320300108854444223,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2023-12-09 00:19:39,1702052379000,02,小型汽车,苏C9C***,日产
320300108854444265,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-09 00:19:40,1702052380000,02,小型汽车,鲁DQX***,大众
320300108854444556,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-09 00:19:47,1702052387000,02,小型汽车,苏C6V***,未知
320300108854444274,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-09 00:19:47,1702052387000,01,大型汽车,苏CLJ***,未知
320300108854444611,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-09 00:19:47,1702052387000,02,小型汽车,苏C6V***,未知
320300108854444443,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-09 00:19:50,1702052390000,02,小型汽车,鲁Q0M***,宝骏
320300108854444764,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2023-12-09 00:20:09,1702052409000,01,大型汽车,鲁RQ3***,未知
320300108854444923,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2023-12-09 00:20:17,1702052417000,01,大型汽车,鲁RL5***,未知
320300108854444899,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-09 00:20:18,1702052418000,02,小型汽车,苏A0T***,名爵
320300108854445091,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2023-12-09 00:20:19,1702052419000,01,大型汽车,豫EJ7***,凯翼
320300108854445628,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-09 00:21:13,1702052473000,01,大型汽车,鲁Q81***,未知
320300108854446095,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-09 00:21:24,1702052484000,01,大型汽车,鲁PU0***,北京
320300108854446150,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-09 00:21:34,1702052494000,01,大型汽车,浙A3S***,福田
320300108854446144,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-09 00:21:42,1702052502000,01,大型汽车,鲁Q16***,力帆
320300108854446200,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-09 00:21:44,1702052504000,01,大型汽车,苏CLD***,一汽
320300108854446296,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-09 00:21:53,1702052513000,01,大型汽车,鲁Q75***,依维柯
320300108854446418,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-09 00:21:58,1702052518000,02,小型汽车,苏N97***,福特
